state_code,time_stamp,type,weighted_sentiment,bert_label,year,month
MN,2022-02-18 05:59:00,pos,0.23529411764705882,1,2022,2
MN,2022-02-18 23:16:00,neg,-63.0,-1,2022,2
OR,2022-02-18 23:41:00,neutral,0.0,0,2022,2
NJ,2022-02-20 10:54:00,neutral,0.0,0,2022,2
OK,2022-02-21 15:08:00,neutral,0.0,0,2022,2
MI,2022-02-21 17:43:00,pos,170.0,1,2022,2
AR,2022-02-22 21:17:00,neg,-16.0,-1,2022,2
OK,2022-02-23 02:25:00,neutral,0.0,0,2022,2
TN,2022-02-23 14:07:00,pos,266.0,1,2022,2
HI,2022-02-23 23:14:00,neg,-0.51,-1,2022,2
NE,2022-02-24 17:26:00,neutral,0.0,0,2022,2
AK,2022-02-26 00:37:00,neutral,0.0,0,2022,2
OK,2022-03-03 04:49:00,neg,-144.0,-1,2022,3
DE,2022-03-03 19:53:00,neutral,0.0,0,2022,3
AR,2022-03-04 22:07:00,neutral,0.0,0,2022,3
OH,2022-03-05 00:24:00,pos,0.08823529411764706,1,2022,3
TX,2022-03-05 03:52:00,pos,0.2222222222222222,1,2022,3
RI,2022-03-05 19:24:00,pos,0.0,1,2022,3
VT,2022-03-08 20:39:00,pos,41.0,1,2022,3
AK,2022-03-08 23:56:00,pos,68.0,1,2022,3
ME,2022-03-09 11:39:00,pos,0.288135593220339,1,2022,3
MN,2022-03-10 14:57:00,neutral,0.0,0,2022,3
CT,2022-03-10 20:15:00,neutral,0.0,0,2022,3
CT,2022-03-11 15:43:00,pos,60.0,1,2022,3
FL,2022-03-12 03:16:00,neutral,0.0,0,2022,3
HI,2022-03-15 06:05:00,pos,0.7049180327868853,1,2022,3
RI,2022-03-18 11:48:00,neutral,0.0,0,2022,3
OR,2022-03-19 15:28:00,pos,0.0,1,2022,3
CT,2022-03-23 22:40:00,neutral,0.0,0,2022,3
GA,2022-03-25 01:27:00,pos,0.6666666666666666,1,2022,3
HI,2022-03-28 14:51:00,pos,0.3333333333333333,1,2022,3
NC,2022-03-29 14:27:00,pos,0.4791666666666667,1,2022,3
CA,2022-03-29 19:12:00,pos,64.0,1,2022,3
OH,2022-03-29 21:09:00,pos,0.1388888888888889,1,2022,3
HI,2022-03-30 03:38:00,neutral,0.0,0,2022,3
IN,2022-03-31 14:52:00,pos,0.09090909090909091,1,2022,3
ME,2022-04-03 11:25:00,neg,0.0,-1,2022,4
NH,2022-04-04 14:58:00,pos,0.0,1,2022,4
IA,2022-04-04 19:43:00,neutral,0.0,0,2022,4
WV,2022-04-05 15:02:00,neutral,0.0,0,2022,4
MN,2022-04-07 02:20:00,pos,0.375,1,2022,4
ND,2022-04-10 14:19:00,neutral,0.0,0,2022,4
OK,2022-04-14 23:05:00,neutral,0.0,0,2022,4
VT,2022-04-17 23:06:00,pos,0.045454545454545456,1,2022,4
MN,2022-04-18 09:33:00,pos,0.7368421052631579,1,2022,4
CT,2022-04-21 12:11:00,pos,185.0,1,2022,4
CA,2022-04-26 21:39:00,neutral,0.0,0,2022,4
HI,2022-04-28 18:59:00,neutral,0.0,0,2022,4
ME,2022-04-30 16:17:00,pos,0.3333333333333333,1,2022,4
NV,2022-05-02 04:22:00,neutral,0.0,0,2022,5
MA,2022-05-03 16:21:00,neg,-653.0,-1,2022,5
OH,2022-05-04 17:09:00,neutral,0.0,0,2022,5
CO,2022-05-05 15:44:00,neg,-184.0,-1,2022,5
TX,2022-05-07 02:09:00,pos,209.0,1,2022,5
CA,2022-05-07 22:40:00,neutral,0.0,0,2022,5
NJ,2022-05-09 13:00:00,pos,332.0,1,2022,5
HI,2022-05-11 05:20:00,pos,0.3188405797101449,1,2022,5
OR,2022-05-11 09:29:00,pos,90.0,1,2022,5
NH,2022-05-12 00:52:00,neutral,0.0,0,2022,5
NJ,2022-05-12 16:01:00,pos,1189.0,1,2022,5
RI,2022-05-16 13:56:00,pos,0.4,1,2022,5
MS,2022-05-18 17:47:00,pos,0.546875,1,2022,5
AK,2022-05-20 03:52:00,neutral,0.0,0,2022,5
PA,2022-05-20 11:23:00,pos,0.05263157894736842,1,2022,5
TX,2022-05-21 11:53:00,pos,180.0,1,2022,5
CT,2022-05-22 22:14:00,neg,-313.0,-1,2022,5
ME,2022-05-26 17:30:00,neutral,0.0,0,2022,5
NH,2022-05-28 16:53:00,neg,-0.7804878048780488,-1,2022,5
MD,2022-05-29 22:39:00,neutral,0.0,0,2022,5
HI,2022-05-30 20:57:00,pos,0.7,1,2022,5
NJ,2022-05-31 01:04:00,neg,-57.0,-1,2022,5
IA,2022-05-31 20:34:00,neutral,0.0,0,2022,5
VA,2022-05-31 20:44:00,neg,0.0,-1,2022,5
MA,2022-06-04 12:04:00,neutral,0.0,0,2022,6
FL,2022-06-06 13:23:00,neutral,0.0,0,2022,6
MS,2022-06-07 07:00:00,neutral,0.0,0,2022,6
WV,2022-06-07 08:16:00,neutral,0.0,0,2022,6
MT,2022-06-07 12:04:00,neutral,0.0,0,2022,6
FL,2022-06-07 13:31:00,neutral,0.0,0,2022,6
TX,2022-06-10 15:22:00,neutral,0.0,0,2022,6
ME,2022-06-13 14:00:00,pos,0.9166666666666666,1,2022,6
IA,2022-06-13 17:03:00,neutral,0.0,0,2022,6
VA,2022-06-14 15:01:00,pos,10.0,1,2022,6
CA,2022-06-14 17:41:00,pos,559.0,1,2022,6
HI,2022-06-15 13:08:00,pos,19.0,1,2022,6
NH,2022-06-15 23:18:00,neutral,0.0,0,2022,6
DE,2022-06-19 14:29:00,neutral,0.0,0,2022,6
RI,2022-06-24 00:52:00,pos,0.0,1,2022,6
CT,2022-06-26 03:48:00,pos,19.0,1,2022,6
HI,2022-06-26 08:59:00,pos,0.0,1,2022,6
IA,2022-06-27 05:54:00,pos,0.8260869565217391,1,2022,6
KS,2022-07-01 00:50:00,neutral,0.0,0,2022,7
DE,2022-07-02 15:58:00,pos,26.0,1,2022,7
CT,2022-07-02 18:05:00,pos,0.23529411764705882,1,2022,7
NC,2022-07-08 18:34:00,pos,265.0,1,2022,7
UT,2022-07-12 22:30:00,neutral,0.0,0,2022,7
KS,2022-07-13 17:04:00,pos,88.0,1,2022,7
KS,2022-07-13 20:51:00,pos,189.0,1,2022,7
OR,2022-07-13 22:11:00,pos,0.0,1,2022,7
CT,2022-07-13 22:20:00,pos,0.0,1,2022,7
ID,2022-07-14 01:20:00,pos,0.11627906976744186,1,2022,7
TX,2022-07-14 14:38:00,neutral,0.0,0,2022,7
TX,2022-07-15 17:46:00,neutral,0.0,0,2022,7
VT,2022-07-18 02:52:00,pos,516.0,1,2022,7
CT,2022-07-24 22:12:00,neutral,0.0,0,2022,7
NJ,2022-07-26 00:49:00,neutral,0.0,0,2022,7
NJ,2022-07-26 15:11:00,pos,525.0,1,2022,7
AR,2022-07-27 15:15:00,pos,0.2857142857142857,1,2022,7
HI,2022-07-27 21:37:00,pos,0.625,1,2022,7
CT,2022-07-29 01:36:00,neutral,0.0,0,2022,7
WI,2022-08-04 13:55:00,pos,742.0,1,2022,8
HI,2022-08-04 23:54:00,pos,0.0,1,2022,8
HI,2022-08-13 19:40:00,neutral,0.0,0,2022,8
ND,2022-08-18 20:33:00,pos,0.23809523809523808,1,2022,8
TX,2022-08-20 00:43:00,neutral,0.0,0,2022,8
NJ,2022-08-21 10:16:00,neg,-0.2916666666666667,-1,2022,8
VA,2022-08-22 00:54:00,pos,13.0,1,2022,8
DE,2022-08-22 15:07:00,pos,0.6071428571428571,1,2022,8
NH,2022-08-22 18:11:00,pos,18.0,1,2022,8
VT,2022-08-22 21:39:00,pos,36.0,1,2022,8
WI,2022-08-24 03:13:00,neutral,0.0,0,2022,8
NH,2022-08-24 16:26:00,pos,0.07017543859649122,1,2022,8
CT,2022-08-25 00:39:00,pos,0.2857142857142857,1,2022,8
MA,2022-08-25 21:55:00,pos,0.0,1,2022,8
OK,2022-08-26 13:02:00,pos,10.0,1,2022,8
IN,2022-08-27 05:56:00,neutral,0.0,0,2022,8
AZ,2022-08-27 09:55:00,neg,-95.0,-1,2022,8
RI,2022-08-29 02:40:00,pos,0.25,1,2022,8
RI,2022-08-30 23:32:00,pos,0.3389830508474576,1,2022,8
FL,2022-09-02 06:42:00,neg,-7.0,-1,2022,9
CA,2022-09-07 17:32:00,neutral,0.0,0,2022,9
WV,2022-09-08 02:42:00,neutral,0.0,0,2022,9
TX,2022-09-09 12:05:00,neutral,0.0,0,2022,9
CT,2022-09-09 12:12:00,neg,-96.0,-1,2022,9
RI,2022-09-13 01:29:00,pos,0.5625,1,2022,9
AR,2022-09-15 17:03:00,neutral,0.0,0,2022,9
IL,2022-09-18 16:33:00,neutral,0.0,0,2022,9
IN,2022-09-18 17:06:00,pos,0.3333333333333333,1,2022,9
RI,2022-09-20 03:24:00,pos,0.0,1,2022,9
WI,2022-09-20 18:42:00,neg,-854.0,-1,2022,9
ME,2022-09-27 11:00:00,neg,-0.5396825396825397,-1,2022,9
WI,2022-09-28 13:59:00,pos,302.0,1,2022,9
HI,2022-09-29 03:30:00,neutral,0.0,0,2022,9
RI,2022-09-29 16:09:00,pos,0.1724137931034483,1,2022,9
AZ,2022-10-03 22:39:00,neg,-0.8773006134969326,-1,2022,10
KY,2022-10-05 20:09:00,neutral,0.0,0,2022,10
TX,2022-10-12 16:38:00,pos,1705.0,1,2022,10
MN,2022-10-19 15:48:00,neutral,0.0,0,2022,10
IL,2022-10-19 16:14:00,pos,63.0,1,2022,10
MD,2022-10-20 19:26:00,pos,0.0,1,2022,10
RI,2022-10-21 15:40:00,pos,80.0,1,2022,10
NJ,2022-10-23 00:35:00,pos,373.0,1,2022,10
VT,2022-10-26 11:54:00,neg,-0.9574468085106383,-1,2022,10
ME,2022-10-31 05:45:00,pos,20.0,1,2022,10
CT,2022-11-04 11:12:00,neutral,0.0,0,2022,11
MI,2022-11-04 17:38:00,neutral,0.0,0,2022,11
MD,2022-11-07 19:01:00,pos,0.0,1,2022,11
TX,2022-11-08 00:45:00,pos,4144.0,1,2022,11
CT,2022-11-08 06:03:00,neutral,0.0,0,2022,11
HI,2022-11-09 18:52:00,pos,0.5161290322580645,1,2022,11
WA,2022-11-15 08:18:00,pos,0.0,1,2022,11
WI,2022-11-21 22:52:00,neutral,0.0,0,2022,11
AK,2022-12-05 19:34:00,neutral,0.0,0,2022,12
NJ,2022-12-07 00:55:00,pos,0.1,1,2022,12
WV,2022-12-08 08:47:00,pos,34.0,1,2022,12
MA,2022-12-10 04:49:00,pos,0.0,1,2022,12
HI,2022-12-12 22:28:00,pos,0.35294117647058826,1,2022,12
CA,2022-12-13 20:34:00,neutral,0.0,0,2022,12
IL,2022-12-22 19:56:00,neg,-436.0,-1,2022,12
HI,2022-12-23 06:00:00,pos,0.18604651162790697,1,2022,12
MN,2022-12-23 21:21:00,neg,-22.0,-1,2022,12
OH,2022-12-24 20:15:00,pos,252.0,1,2022,12
PA,2022-12-25 00:55:00,pos,331.0,1,2022,12
MN,2022-12-25 17:30:00,neutral,0.0,0,2022,12
CT,2022-12-30 14:23:00,neutral,0.0,0,2022,12
MN,2022-12-31 18:01:00,neutral,0.0,0,2022,12
IL,2023-01-01 16:12:00,pos,9.0,1,2023,1
CA,2023-01-04 02:41:00,neg,-433.0,-1,2023,1
NE,2023-01-06 22:40:00,pos,0.4666666666666667,1,2023,1
CT,2023-01-12 20:28:00,pos,14.0,1,2023,1
WA,2023-01-15 19:28:00,pos,0.0,1,2023,1
WA,2023-01-16 09:31:00,pos,0.0,1,2023,1
HI,2023-01-17 03:29:00,neutral,0.0,0,2023,1
MN,2023-01-19 04:44:00,pos,0.4805194805194805,1,2023,1
KS,2023-01-19 22:25:00,pos,0.25,1,2023,1
MA,2023-01-20 20:31:00,neutral,0.0,0,2023,1
HI,2023-01-21 02:05:00,neutral,0.0,0,2023,1
MA,2023-01-22 18:17:00,neg,-18.0,-1,2023,1
MA,2023-01-23 15:32:00,pos,0.19047619047619047,1,2023,1
IA,2023-01-24 13:44:00,neutral,0.0,0,2023,1
NH,2023-01-29 03:08:00,pos,0.0,1,2023,1
NJ,2023-01-30 19:05:00,neg,-650.0,-1,2023,1
IL,2023-02-05 19:30:00,pos,0.5428571428571428,1,2023,2
VT,2023-02-07 17:20:00,neutral,0.0,0,2023,2
GA,2023-02-09 15:51:00,pos,11.0,1,2023,2
AK,2023-02-10 19:40:00,neutral,0.0,0,2023,2
VT,2023-02-11 01:35:00,pos,0.45,1,2023,2
NV,2023-02-11 01:40:00,pos,72.0,1,2023,2
VT,2023-02-13 17:04:00,neutral,0.0,0,2023,2
VT,2023-02-13 23:15:00,neutral,0.0,0,2023,2
MI,2023-02-13 23:42:00,neutral,0.0,0,2023,2
UT,2023-02-14 02:26:00,neutral,0.0,0,2023,2
NY,2023-02-14 10:59:00,neutral,0.0,0,2023,2
RI,2023-02-15 18:39:00,neg,-0.9705882352941176,-1,2023,2
CA,2023-02-16 20:31:00,neutral,0.0,0,2023,2
TX,2023-02-23 13:11:00,neg,-270.0,-1,2023,2
CA,2023-02-23 16:24:00,neutral,0.0,0,2023,2
RI,2023-02-24 19:47:00,neg,-134.0,-1,2023,2
MA,2023-02-25 20:53:00,neutral,0.0,0,2023,2
WI,2023-02-28 05:39:00,pos,181.0,1,2023,2
GA,2023-02-28 21:01:00,pos,19.0,1,2023,2
NV,2023-03-02 21:32:00,neutral,0.0,0,2023,3
CT,2023-03-03 14:29:00,pos,0.029585798816568046,1,2023,3
UT,2023-03-04 19:49:00,pos,39.0,1,2023,3
MN,2023-03-05 18:59:00,pos,274.0,1,2023,3
PA,2023-03-09 21:04:00,pos,231.0,1,2023,3
DE,2023-03-11 04:27:00,neutral,0.0,0,2023,3
CA,2023-03-15 16:21:00,pos,566.0,1,2023,3
MD,2023-03-17 22:20:00,neutral,0.0,0,2023,3
WV,2023-03-20 12:21:00,pos,0.23255813953488372,1,2023,3
CO,2023-03-20 13:22:00,pos,342.0,1,2023,3
FL,2023-03-21 00:51:00,neutral,0.0,0,2023,3
DE,2023-03-21 21:48:00,pos,0.0,1,2023,3
WI,2023-03-23 12:07:00,pos,472.0,1,2023,3
MA,2023-03-27 13:53:00,pos,0.75,1,2023,3
MA,2023-03-28 14:11:00,pos,5.0,1,2023,3
MA,2023-03-30 17:48:00,pos,0.125,1,2023,3
MD,2023-03-31 13:35:00,pos,1.0,1,2023,3
AZ,2023-04-03 17:18:00,neutral,0.0,0,2023,4
CA,2023-04-03 20:07:00,neutral,0.0,0,2023,4
OK,2023-04-04 19:27:00,neutral,0.0,0,2023,4
OH,2023-04-05 03:27:00,neg,-0.09090909090909091,-1,2023,4
CT,2023-04-05 09:54:00,pos,0.8939393939393939,1,2023,4
NC,2023-04-06 20:41:00,pos,0.6521739130434783,1,2023,4
DE,2023-04-08 13:40:00,pos,8.0,1,2023,4
VA,2023-04-10 12:28:00,pos,41.0,1,2023,4
MO,2023-04-13 00:10:00,neg,-23.0,-1,2023,4
HI,2023-04-14 05:32:00,pos,0.3225806451612903,1,2023,4
HI,2023-04-20 20:52:00,pos,0.0,1,2023,4
MN,2023-04-22 20:47:00,pos,856.0,1,2023,4
CA,2023-04-23 02:00:00,pos,3164.0,1,2023,4
MD,2023-04-23 09:00:00,pos,0.0,1,2023,4
MN,2023-04-24 09:28:00,neutral,0.0,0,2023,4
CA,2023-04-24 16:36:00,neutral,0.0,0,2023,4
OR,2023-04-24 23:12:00,neg,-0.717741935483871,-1,2023,4
MA,2023-04-25 00:09:00,pos,13.0,1,2023,4
NJ,2023-04-25 14:23:00,neg,0.0,-1,2023,4
VT,2023-04-26 17:33:00,neutral,0.0,0,2023,4
MD,2023-04-27 08:16:00,pos,0.3918918918918919,1,2023,4
CA,2023-04-27 16:26:00,neutral,0.0,0,2023,4
VT,2023-04-30 17:27:00,neg,-0.35714285714285715,-1,2023,4
FL,2023-05-01 00:33:00,pos,117.0,1,2023,5
VA,2023-05-01 22:52:00,pos,0.16666666666666666,1,2023,5
WA,2023-05-03 05:04:00,neutral,0.0,0,2023,5
MD,2023-05-05 01:37:00,pos,0.18181818181818182,1,2023,5
MI,2023-05-08 21:14:00,neutral,0.0,0,2023,5
TX,2023-05-09 19:12:00,neutral,0.0,0,2023,5
DE,2023-05-16 05:34:00,neutral,0.0,0,2023,5
FL,2023-05-17 19:03:00,neg,0.0,-1,2023,5
HI,2023-05-19 02:18:00,neg,-28.0,-1,2023,5
NJ,2023-05-22 01:52:00,pos,0.0,1,2023,5
MA,2023-05-22 19:15:00,pos,0.0,1,2023,5
KS,2023-05-25 13:41:00,neutral,0.0,0,2023,5
MN,2023-05-25 18:46:00,neutral,0.0,0,2023,5
CT,2023-05-26 00:49:00,neutral,0.0,0,2023,5
MT,2023-05-26 17:24:00,pos,0.0,1,2023,5
GA,2023-05-27 00:37:00,neutral,0.0,0,2023,5
NH,2023-05-27 11:52:00,pos,0.0,1,2023,5
MD,2023-05-28 18:47:00,pos,169.0,1,2023,5
MD,2023-05-28 22:05:00,pos,0.43820224719101125,1,2023,5
VT,2023-05-31 14:44:00,pos,0.3333333333333333,1,2023,5
UT,2023-06-04 18:00:00,pos,11.0,1,2023,6
NY,2023-06-06 19:30:00,pos,20.0,1,2023,6
HI,2023-06-07 17:57:00,pos,0.6741573033707865,1,2023,6
FL,2023-06-08 02:29:00,neutral,0.0,0,2023,6
OR,2023-06-10 01:14:00,neg,-56.0,-1,2023,6
IN,2023-06-12 09:32:00,neutral,0.0,0,2023,6
MA,2023-06-14 22:13:00,pos,0.625,1,2023,6
FL,2023-06-15 10:45:00,neutral,0.0,0,2023,6
GA,2023-06-20 17:12:00,pos,49.0,1,2023,6
NJ,2023-06-20 23:46:00,neutral,0.0,0,2023,6
ME,2023-06-22 02:02:00,pos,263.0,1,2023,6
RI,2023-06-22 11:05:00,pos,0.0,1,2023,6
MD,2023-06-23 01:18:00,pos,0.21153846153846154,1,2023,6
MN,2023-06-24 14:03:00,neutral,0.0,0,2023,6
NJ,2023-06-24 17:06:00,neg,-253.0,-1,2023,6
FL,2023-06-27 20:49:00,pos,0.4,1,2023,6
GA,2023-06-29 00:34:00,pos,0.125,1,2023,6
FL,2023-06-29 11:21:00,neg,0.0,-1,2023,6
VA,2023-06-29 19:48:00,pos,0.3333333333333333,1,2023,6
NH,2023-07-01 12:40:00,pos,0.5263157894736842,1,2023,7
KY,2023-07-03 18:51:00,neutral,0.0,0,2023,7
SC,2023-07-07 20:00:00,pos,0.14285714285714285,1,2023,7
VT,2023-07-10 00:35:00,pos,0.1,1,2023,7
MA,2023-07-10 19:26:00,pos,0.0,1,2023,7
AZ,2023-07-11 01:38:00,pos,0.53125,1,2023,7
OR,2023-07-11 17:29:00,pos,0.15348837209302327,1,2023,7
CA,2023-07-13 19:56:00,neutral,0.0,0,2023,7
AZ,2023-07-14 16:08:00,neutral,0.0,0,2023,7
NJ,2023-07-16 20:02:00,neg,-361.0,-1,2023,7
CA,2023-07-19 18:06:00,pos,226.0,1,2023,7
MA,2023-07-20 15:22:00,pos,0.4782608695652174,1,2023,7
OR,2023-07-21 15:49:00,pos,0.2719298245614035,1,2023,7
AR,2023-07-21 20:20:00,pos,97.0,1,2023,7
MD,2023-07-21 22:12:00,pos,0.5,1,2023,7
TX,2023-07-24 16:33:00,neutral,0.0,0,2023,7
OH,2023-07-25 04:56:00,pos,0.18181818181818182,1,2023,7
CT,2023-07-25 11:39:00,pos,0.25842696629213485,1,2023,7
AR,2023-07-26 11:37:00,neutral,0.0,0,2023,7
WI,2023-07-27 06:05:00,pos,0.2757201646090535,1,2023,7
CT,2023-07-27 13:48:00,neutral,0.0,0,2023,7
CT,2023-07-27 22:24:00,pos,0.9666666666666667,1,2023,7
TX,2023-07-28 11:07:00,neutral,0.0,0,2023,7
MT,2023-07-28 14:51:00,pos,121.0,1,2023,7
MA,2023-07-29 22:05:00,neg,-0.4782608695652174,-1,2023,7
MD,2023-07-31 15:28:00,pos,0.42857142857142855,1,2023,7
NJ,2023-07-31 21:05:00,pos,0.5,1,2023,7
OK,2023-08-01 17:21:00,pos,0.41935483870967744,1,2023,8
TX,2023-08-02 20:27:00,neutral,0.0,0,2023,8
TX,2023-08-02 20:35:00,neutral,0.0,0,2023,8
ME,2023-08-02 23:24:00,neg,0.0,-1,2023,8
HI,2023-08-03 00:38:00,pos,0.631578947368421,1,2023,8
FL,2023-08-11 09:15:00,pos,0.6666666666666666,1,2023,8
AL,2023-08-11 20:00:00,pos,0.2857142857142857,1,2023,8
GA,2023-08-12 20:33:00,pos,0.0,1,2023,8
NM,2023-08-12 22:17:00,pos,0.625,1,2023,8
NJ,2023-08-14 18:17:00,pos,0.0,1,2023,8
NC,2023-08-16 11:22:00,neutral,0.0,0,2023,8
WV,2023-08-18 00:37:00,neg,0.0,-1,2023,8
SD,2023-08-23 03:28:00,pos,0.07142857142857142,1,2023,8
IN,2023-08-23 13:03:00,pos,0.2809917355371901,1,2023,8
TX,2023-08-23 15:27:00,neutral,0.0,0,2023,8
NJ,2023-08-24 12:21:00,pos,71.0,1,2023,8
AZ,2023-08-24 16:41:00,neutral,0.0,0,2023,8
AK,2023-08-25 02:41:00,pos,0.0,1,2023,8
FL,2023-08-27 20:01:00,neutral,0.0,0,2023,8
DE,2023-08-28 18:27:00,pos,61.0,1,2023,8
CT,2023-08-28 22:15:00,neutral,0.0,0,2023,8
AR,2023-08-29 02:34:00,neutral,0.0,0,2023,8
TX,2023-08-30 12:54:00,pos,72.0,1,2023,8
AZ,2023-09-01 07:42:00,neg,-932.0,-1,2023,9
FL,2023-09-04 17:45:00,neutral,0.0,0,2023,9
MA,2023-09-05 20:35:00,pos,0.5,1,2023,9
HI,2023-09-05 20:48:00,neg,-118.0,-1,2023,9
HI,2023-09-06 20:55:00,pos,0.0,1,2023,9
NH,2023-09-08 12:45:00,neg,-63.0,-1,2023,9
IA,2023-09-12 16:42:00,pos,0.5364238410596026,1,2023,9
NJ,2023-09-13 11:52:00,pos,399.0,1,2023,9
OR,2023-09-14 18:34:00,neutral,0.0,0,2023,9
MD,2023-09-14 22:02:00,pos,0.0,1,2023,9
CA,2023-09-17 22:17:00,neg,-114.0,-1,2023,9
ME,2023-09-18 00:39:00,pos,0.0,1,2023,9
OR,2023-09-18 15:47:00,neutral,0.0,0,2023,9
UT,2023-09-21 01:02:00,pos,0.6168831168831169,1,2023,9
AZ,2023-09-21 18:25:00,neg,-1350.0,-1,2023,9
FL,2023-09-22 16:48:00,neg,-0.4714285714285714,-1,2023,9
HI,2023-09-23 07:41:00,pos,0.0,1,2023,9
VT,2023-09-24 15:37:00,neg,-0.75,-1,2023,9
FL,2023-09-25 10:22:00,neg,-263.0,-1,2023,9
FL,2023-09-26 21:58:00,neg,-26.0,-1,2023,9
MN,2023-09-27 18:20:00,pos,144.0,1,2023,9
AK,2023-09-28 04:58:00,pos,0.0,1,2023,9
OR,2023-09-28 18:09:00,pos,0.7024793388429752,1,2023,9
AL,2023-10-01 21:15:00,pos,0.04,1,2023,10
OK,2023-10-02 16:54:00,pos,56.0,1,2023,10
CT,2023-10-04 15:16:00,pos,0.9333333333333333,1,2023,10
MD,2023-10-06 09:51:00,pos,0.2,1,2023,10
OR,2023-10-06 20:44:00,neutral,0.0,0,2023,10
RI,2023-10-09 16:54:00,pos,0.3333333333333333,1,2023,10
OK,2023-10-09 19:21:00,neg,-29.0,-1,2023,10
FL,2023-10-10 19:12:00,pos,0.0,1,2023,10
VT,2023-10-12 15:32:00,neg,-11.0,-1,2023,10
PA,2023-10-12 16:21:00,pos,90.0,1,2023,10
VT,2023-10-13 01:36:00,pos,0.17391304347826086,1,2023,10
AZ,2023-10-14 14:33:00,pos,91.0,1,2023,10
DE,2023-10-15 00:41:00,pos,20.0,1,2023,10
MT,2023-10-17 15:29:00,pos,0.0,1,2023,10
TX,2023-10-22 22:42:00,pos,0.7083333333333334,1,2023,10
RI,2023-10-23 17:31:00,neutral,0.0,0,2023,10
HI,2023-10-25 01:07:00,neg,-0.8333333333333334,-1,2023,10
SD,2023-10-25 11:12:00,pos,0.28865979381443296,1,2023,10
CA,2023-10-25 16:09:00,neg,-1260.0,-1,2023,10
TX,2023-10-26 16:28:00,pos,438.0,1,2023,10
MT,2023-10-27 15:08:00,pos,129.0,1,2023,10
FL,2023-10-27 23:33:00,pos,0.0,1,2023,10
VA,2023-10-29 07:46:00,pos,0.8333333333333334,1,2023,10
AZ,2023-10-29 13:24:00,pos,0.36403508771929827,1,2023,10
VT,2023-10-30 16:23:00,neutral,0.0,0,2023,10
CA,2023-10-30 19:03:00,neg,-420.0,-1,2023,10
MN,2023-10-31 12:57:00,neg,-189.0,-1,2023,10
OR,2023-11-01 00:59:00,pos,0.0,1,2023,11
MI,2023-11-02 19:47:00,pos,0.0,1,2023,11
NC,2023-11-04 18:29:00,pos,0.0,1,2023,11
FL,2023-11-07 11:30:00,pos,35.0,1,2023,11
FL,2023-11-07 14:57:00,pos,0.0,1,2023,11
NC,2023-11-09 20:01:00,neg,-0.6376470588235295,-1,2023,11
NJ,2023-11-10 18:19:00,pos,117.0,1,2023,11
FL,2023-11-13 03:20:00,pos,0.7962962962962963,1,2023,11
FL,2023-11-16 21:18:00,neutral,0.0,0,2023,11
FL,2023-11-20 21:11:00,pos,0.06666666666666667,1,2023,11
AZ,2023-11-22 16:03:00,pos,258.0,1,2023,11
MA,2023-11-24 19:59:00,pos,74.0,1,2023,11
MD,2023-11-25 18:32:00,pos,0.75,1,2023,11
MD,2023-11-25 19:59:00,neutral,0.0,0,2023,11
MD,2023-11-27 14:16:00,pos,93.0,1,2023,11
NY,2023-11-29 15:17:00,neg,-36.0,-1,2023,11
MN,2023-11-29 22:34:00,pos,0.1,1,2023,11
MI,2023-11-30 11:21:00,neutral,0.0,0,2023,11
MA,2023-12-02 13:33:00,pos,175.0,1,2023,12
TX,2023-12-02 19:15:00,neg,-143.0,-1,2023,12
HI,2023-12-05 02:32:00,pos,200.0,1,2023,12
VT,2023-12-06 14:47:00,pos,0.15384615384615385,1,2023,12
FL,2023-12-07 22:42:00,neutral,0.0,0,2023,12
HI,2023-12-08 07:31:00,neutral,0.0,0,2023,12
AK,2023-12-09 17:44:00,pos,0.0,1,2023,12
HI,2023-12-10 21:09:00,pos,0.25,1,2023,12
CA,2023-12-13 14:44:00,neutral,0.0,0,2023,12
MA,2023-12-14 04:03:00,neg,-12.0,-1,2023,12
CA,2023-12-15 22:41:00,neutral,0.0,0,2023,12
ME,2023-12-18 13:11:00,neutral,0.0,0,2023,12
NJ,2023-12-18 14:49:00,pos,0.7383177570093458,1,2023,12
PA,2023-12-19 02:29:00,neg,-269.0,-1,2023,12
CO,2023-12-19 16:58:00,pos,49.0,1,2023,12
MD,2023-12-19 20:58:00,pos,0.12244897959183673,1,2023,12
VT,2023-12-20 19:56:00,pos,0.21348314606741572,1,2023,12
MD,2023-12-25 17:18:00,pos,0.0,1,2023,12
VA,2023-12-27 23:51:00,pos,0.21428571428571427,1,2023,12
TX,2023-12-28 01:27:00,neg,-17.0,-1,2023,12
AZ,2023-12-29 03:19:00,neutral,0.0,0,2023,12
WI,2023-12-29 16:47:00,neutral,0.0,0,2023,12
CT,2023-12-30 17:35:00,pos,0.3333333333333333,1,2023,12
SC,2024-01-02 00:59:00,neg,-0.7272727272727273,-1,2024,1
KY,2024-01-02 04:04:00,neutral,0.0,0,2024,1
MA,2024-01-02 17:20:00,pos,9.0,1,2024,1
MD,2024-01-03 15:52:00,pos,0.0,1,2024,1
CT,2024-01-03 17:28:00,pos,0.07692307692307693,1,2024,1
CT,2024-01-05 00:27:00,pos,71.0,1,2024,1
VT,2024-01-05 23:52:00,pos,0.0,1,2024,1
VA,2024-01-08 19:52:00,neg,-0.4838709677419355,-1,2024,1
